,No.U,CONT,IGSS0,IGSS1,IGSSR1,VTH,BVDSS1,BVDSS2,IDSS1,IDSS2,IGSS2,IGSSR2,Wafer_ID,Seq,X,Y,Bin,Lot_ID
5572,14.0,2e-08,1.1e-09,3e-10,3.07,130.3,130.4,6.7e-09,1.32e-08,3.1e-09,1.6e-09,,15,35,9,1,1.0,FA54-5340-325A-250502@203
5573,15.0,0.0,4.2e-09,6e-09,3.046,130.2,130.4,7.2e-09,1.33e-08,7.8e-09,6.4e-09,,15,36,9,1,1.0,FA54-5340-325A-250502@203
5574,16.0,0.0,2e-09,7.9e-09,3.008,130.2,130.3,5.9e-09,1.39e-08,8e-10,1.8e-09,,15,37,9,1,1.0,FA54-5340-325A-250502@203
5575,17.0,0.0,0.0,1.8e-09,3.096,130.0,130.2,7.9e-09,1.57e-08,1.9e-09,1.8e-09,,15,38,10,1,1.0,FA54-5340-325A-250502@203
5576,16.0,0.0,5e-10,2.9e-09,3.088,130.2,130.3,7.3e-09,1.29e-08,3.4e-09,1.4e-09,,15,39,10,1,1.0,FA54-5340-325A-250502@203
5577,15.0,3e-08,2e-10,2.3e-09,3.112,130.0,130.2,7.1e-09,1.45e-08,2.8e-09,3e-10,,15,40,10,1,1.0,FA54-5340-325A-250502@203
5578,14.0,3e-08,1.3e-09,1.6e-09,3.114,130.4,130.4,6.4e-09,1.38e-08,3e-09,3.9e-09,,15,41,10,1,1.0,FA54-5340-325A-250502@203
5579,13.0,1e-08,1.6e-09,1.4e-09,3.171,130.5,130.8,7.8e-09,1.4e-08,1e-10,1.5e-09,,15,42,10,1,1.0,FA54-5340-325A-250502@203
5580,12.0,6e-08,2e-09,2.4e-09,3.212,130.7,130.8,7.3e-09,1.33e-08,2e-10,3.9e-09,,15,43,10,1,1.0,FA54-5340-325A-250502@203
5581,11.0,0.0,2.1e-09,4.6e-09,3.158,130.6,130.9,7.4e-09,1.33e-08,6.3e-09,4.3e-09,,15,44,10,1,1.0,FA54-5340-325A-250502@203
5582,10.0,1e-08,4.3e-09,1.7e-09,3.167,130.4,130.5,6.5e-09,1.32e-08,1.6e-09,2e-09,,15,45,10,1,1.0,FA54-5340-325A-250502@203
5583,9.0,1e-08,1.6e-09,3.6e-09,3.178,130.0,130.3,8.4e-09,1.29e-08,4.2e-09,2.1e-09,,15,46,10,1,1.0,FA54-5340-325A-250502@203
5584,8.0,1e-08,1.3e-09,3e-10,3.214,129.7,130.1,6.5e-09,1.43e-08,7.8e-09,1.8e-09,,15,47,10,1,1.0,FA54-5340-325A-250502@203
5585,7.0,2e-08,3.7e-09,1.6e-09,3.226,130.2,130.4,8.1e-09,1.46e-08,8e-10,1.8e-09,,15,48,10,1,1.0,FA54-5340-325A-250502@203
5586,6.0,1e-08,2.2e-09,2.2e-09,3.208,129.8,130.0,7.5e-09,1.65e-08,7e-10,0.0,,15,49,10,1,1.0,FA54-5340-325A-250502@203
5587,5.0,1e-08,1.1e-09,1.3e-09,3.194,128.8,129.2,8.2e-09,1.84e-08,2.8e-09,0.0,,15,50,11,1,1.0,FA54-5340-325A-250502@203
5588,6.0,99.99,,,,,,,,,,,15,51,11,3,1.0,FA54-5340-325A-250502@203
5589,7.0,1e-08,1.9e-09,1.5e-09,3.195,130.3,130.4,6.9e-09,1.48e-08,2.7e-09,3e-10,,15,52,11,1,1.0,FA54-5340-325A-250502@203
5590,8.0,1e-08,2.1e-09,4.8e-09,3.204,130.0,130.3,8.2e-09,1.39e-08,2.9e-09,5.6e-09,,15,53,11,1,1.0,FA54-5340-325A-250502@203
5591,9.0,0.0,6e-10,6e-10,3.212,130.4,130.7,7.9e-09,1.33e-08,6e-09,1e-10,,15,54,11,1,1.0,FA54-5340-325A-250502@203
5592,10.0,2e-08,9e-10,7e-10,3.215,130.7,130.8,8.1e-09,1.34e-08,7.9e-09,2.5e-09,,15,55,11,1,1.0,FA54-5340-325A-250502@203
5593,11.0,0.0,1.8e-09,1.8e-09,3.184,130.3,130.6,8.4e-09,1.32e-08,4.2e-09,2.5e-09,,15,56,11,1,1.0,FA54-5340-325A-250502@203
5594,12.0,0.0,3e-09,2.1e-09,3.26,130.5,130.6,7.8e-09,1.39e-08,3.4e-09,3.3e-09,,15,57,11,1,1.0,FA54-5340-325A-250502@203
5595,13.0,0.0,1.1e-09,2.4e-09,3.211,130.7,130.8,7.2e-09,1.34e-08,7e-10,9e-10,,15,58,11,1,1.0,FA54-5340-325A-250502@203
5596,14.0,2e-08,1.3e-09,2e-09,3.176,130.4,130.7,8.1e-09,1.24e-08,1.1e-09,3.1e-09,,15,59,11,1,1.0,FA54-5340-325A-250502@203
5597,15.0,0.0,1.7e-09,2.4e-09,3.129,130.0,130.3,7.5e-09,1.37e-08,5.6e-09,2e-10,,15,60,11,1,1.0,FA54-5340-325A-250502@203
5598,16.0,3e-08,1.8e-09,1.5e-09,3.097,130.2,130.3,6.2e-09,1.3e-08,5e-10,1.2e-09,,15,61,11,1,1.0,FA54-5340-325A-250502@203
5599,17.0,0.0,4e-09,1e-10,3.117,130.1,130.3,6.8e-09,1.43e-08,6e-10,2e-09,,15,62,11,1,1.0,FA54-5340-325A-250502@203
5600,17.0,3e-08,8e-10,2.4e-09,3.121,130.1,130.2,7.8e-09,1.52e-08,3.4e-09,3e-10,,15,63,12,1,1.0,FA54-5340-325A-250502@203
5601,16.0,0.0,9e-10,3.1e-09,3.104,130.1,130.3,7.4e-09,1.35e-08,2.1e-09,4.1e-09,,15,64,12,1,1.0,FA54-5340-325A-250502@203
5602,15.0,2e-08,2.5e-09,3.4e-09,3.136,130.2,130.3,7.9e-09,1.52e-08,5.7e-09,1.2e-09,,15,65,12,1,1.0,FA54-5340-325A-250502@203
5603,14.0,1e-08,2.4e-09,2.7e-09,3.149,130.4,130.7,7.9e-09,1.35e-08,3.6e-09,2.4e-09,,15,66,12,1,1.0,FA54-5340-325A-250502@203
5604,13.0,2e-08,4.3e-09,1.4e-09,3.314,130.5,130.7,9.8e-09,1.36e-08,3.9e-09,1.1e-09,,15,67,12,1,1.0,FA54-5340-325A-250502@203
5605,12.0,0.0,2.8e-09,2.5e-09,3.23,130.0,130.3,7.4e-09,1.43e-08,2e-09,3e-10,,15,68,12,1,1.0,FA54-5340-325A-250502@203
5606,11.0,2e-08,4e-10,5e-10,3.159,129.9,130.1,8.2e-09,1.3e-08,6.1e-09,3.8e-09,,15,69,12,1,1.0,FA54-5340-325A-250502@203
5607,10.0,2e-08,2.3e-09,6e-10,3.154,130.5,130.8,7.7e-09,1.37e-08,1.2e-09,3e-09,,15,70,12,1,1.0,FA54-5340-325A-250502@203
5608,9.0,6e-08,1.9e-09,1.8e-09,3.214,130.7,130.9,7.4e-09,1.37e-08,7e-10,2.5e-09,,15,71,12,1,1.0,FA54-5340-325A-250502@203
5609,8.0,0.0,2.6e-09,7e-10,3.277,130.3,130.6,8e-09,1.27e-08,5e-10,2.3e-09,,15,72,12,1,1.0,FA54-5340-325A-250502@203
5610,7.0,3e-08,1.9e-09,5e-10,3.176,130.4,130.6,7e-09,1.43e-08,3e-10,2.9e-09,,15,73,12,1,1.0,FA54-5340-325A-250502@203
5611,6.0,0.0,3e-10,1.5e-09,3.154,130.3,130.5,8.3e-09,1.61e-08,4.6e-09,4e-10,,15,74,12,1,1.0,FA54-5340-325A-250502@203
5612,5.0,0.0,1.3e-09,3.3e-09,3.228,129.0,129.4,7.9e-09,1.73e-08,3.1e-09,1e-09,,15,75,12,1,1.0,FA54-5340-325A-250502@203
5613,5.0,2e-08,2.8e-09,9e-10,3.218,128.8,129.2,7.4e-09,1.79e-08,2.1e-09,1e-10,,15,76,13,1,1.0,FA54-5340-325A-250502@203
5614,6.0,1e-08,2.8e-09,2.4e-09,3.132,130.3,130.5,8.3e-09,1.62e-08,3.6e-09,2.3e-09,,15,77,13,1,1.0,FA54-5340-325A-250502@203
5615,7.0,1e-08,3.5e-09,7e-10,3.164,130.4,130.7,8.2e-09,1.39e-08,5e-10,4.9e-09,,15,78,13,1,1.0,FA54-5340-325A-250502@203
5616,8.0,2e-08,3.4e-09,2.5e-09,3.257,130.4,130.6,8e-09,1.38e-08,2.3e-09,1.5e-09,,15,79,13,1,1.0,FA54-5340-325A-250502@203
5617,9.0,1e-08,1.7e-09,1e-10,3.216,130.7,130.9,7.1e-09,1.4e-08,2e-10,1.2e-09,,15,80,13,1,1.0,FA54-5340-325A-250502@203
5618,10.0,1e-08,1.9e-09,1.3e-09,3.225,130.7,130.9,6.6e-09,1.13e-08,1e-09,2.1e-09,,15,81,13,1,1.0,FA54-5340-325A-250502@203
5619,11.0,0.0,3.4e-09,1e-09,3.211,130.3,130.4,7.2e-09,1.18e-08,8e-10,1.4e-09,,15,82,13,1,1.0,FA54-5340-325A-250502@203
5620,12.0,0.0,1e-10,3e-10,3.236,130.1,130.4,7.1e-09,1.43e-08,3.5e-09,1e-09,,15,83,13,1,1.0,FA54-5340-325A-250502@203
5621,13.0,3e-08,1.5e-09,1e-10,3.25,130.5,130.7,8e-09,1.48e-08,5.7e-09,7e-10,,15,84,13,1,1.0,FA54-5340-325A-250502@203
5622,14.0,2e-08,2.3e-09,2.1e-09,3.12,130.3,130.6,6.8e-09,1.43e-08,7.9e-09,2.8e-09,,15,85,13,1,1.0,FA54-5340-325A-250502@203
5623,15.0,4e-08,8e-10,3e-10,3.101,130.2,130.3,8.7e-09,1.45e-08,5.6e-09,7.1e-09,,15,86,13,1,1.0,FA54-5340-325A-250502@203
5624,16.0,0.0,7e-10,7.2e-09,3.123,129.9,130.3,6.5e-09,1.46e-08,5.4e-09,2.1e-09,,15,87,13,1,1.0,FA54-5340-325A-250502@203
5625,17.0,0.0,5.7e-09,1e-09,3.115,129.9,130.2,7.8e-09,1.48e-08,4e-10,1e-09,,15,88,13,1,1.0,FA54-5340-325A-250502@203
5626,17.0,2e-08,2.5e-09,2.1e-09,3.116,129.9,130.2,8e-09,1.49e-08,2.2e-09,2.3e-09,,15,89,14,1,1.0,FA54-5340-325A-250502@203
5627,16.0,1e-08,0.0,2.7e-09,3.102,130.0,130.2,8.2e-09,1.42e-08,2.8e-09,2e-10,,15,90,14,1,1.0,FA54-5340-325A-250502@203
5628,15.0,1e-08,7e-10,1.5e-09,3.1,130.0,130.2,7.3e-09,1.52e-08,4.8e-09,4e-10,,15,91,14,1,1.0,FA54-5340-325A-250502@203
5629,14.0,1e-08,1e-10,5e-09,3.152,130.3,130.4,8.8e-09,1.43e-08,2.9e-09,1.9e-09,,15,92,14,1,1.0,FA54-5340-325A-250502@203
5630,13.0,0.0,6e-10,0.0,3.266,130.7,130.8,6.6e-09,1.4e-08,5.6e-09,1.9e-09,,15,93,14,1,1.0,FA54-5340-325A-250502@203
5631,12.0,0.0,2.3e-09,1.7e-09,3.246,130.7,130.8,7e-09,1.33e-08,2.5e-09,1e-09,,15,94,14,1,1.0,FA54-5340-325A-250502@203
5632,11.0,0.0,1e-10,9e-10,3.195,130.7,130.8,7.4e-09,1.35e-08,5.9e-09,3.8e-09,,15,95,14,1,1.0,FA54-5340-325A-250502@203
5633,10.0,0.0,2.5e-09,3.7e-09,3.199,130.8,130.8,7.4e-09,1.38e-08,4.5e-09,1.5e-09,,15,96,14,1,1.0,FA54-5340-325A-250502@203
5634,9.0,3e-08,1.2e-09,3e-10,3.164,130.4,130.7,7.1e-09,1.37e-08,4.5e-09,1e-09,,15,97,14,1,1.0,FA54-5340-325A-250502@203
5635,8.0,5e-08,0.0,3.3e-09,3.249,130.1,130.4,6.4e-09,1.56e-08,7e-10,0.0,,15,98,14,1,1.0,FA54-5340-325A-250502@203
5636,7.0,1e-08,1.1e-09,1.1e-09,3.138,130.2,130.6,7e-09,1.41e-08,4.9e-09,6e-10,,15,99,14,1,1.0,FA54-5340-325A-250502@203
5637,6.0,3e-08,3.6e-09,1.6e-09,3.122,130.1,130.3,7.7e-09,1.73e-08,2.4e-09,3.2e-09,,15,100,14,1,1.0,FA54-5340-325A-250502@203
5638,5.0,3e-08,1.4e-09,1.7e-09,3.248,128.4,128.8,8.2e-09,1.82e-08,5.8e-09,1.9e-09,,15,101,14,1,1.0,FA54-5340-325A-250502@203
5639,6.0,2e-08,4.5e-09,1.6e-09,3.192,130.0,130.2,8.1e-09,1.52e-08,6e-10,5.5e-09,,15,102,15,1,1.0,FA54-5340-325A-250502@203
5640,7.0,5e-08,5e-10,7e-10,3.169,130.3,130.4,7.7e-09,1.42e-08,3.1e-09,1e-10,,15,103,15,1,1.0,FA54-5340-325A-250502@203
5641,8.0,0.0,5.5e-09,2e-10,3.132,130.2,130.3,6.8e-09,1.51e-08,0.0,2e-10,,15,104,15,1,1.0,FA54-5340-325A-250502@203
5642,9.0,0.0,1.9e-09,3.4e-09,3.167,130.2,130.4,6.7e-09,1.31e-08,3.4e-09,2.1e-09,,15,105,15,1,1.0,FA54-5340-325A-250502@203
5643,10.0,0.0,2.7e-09,5e-10,3.221,130.4,130.7,6.8e-09,1.42e-08,0.0,2e-09,,15,106,15,1,1.0,FA54-5340-325A-250502@203
5644,11.0,1e-08,3.2e-09,3.1e-09,3.205,130.4,130.7,7.8e-09,1.36e-08,5.3e-09,0.0,,15,107,15,1,1.0,FA54-5340-325A-250502@203
5645,12.0,2e-08,1.4e-09,2.4e-09,3.211,130.5,130.7,8.2e-09,1.4e-08,1.5e-09,5.3e-09,,15,108,15,1,1.0,FA54-5340-325A-250502@203
5646,13.0,0.0,1.5e-09,1.4e-09,3.151,130.4,130.7,7.2e-09,1.37e-08,1.6e-09,1e-09,,15,109,15,1,1.0,FA54-5340-325A-250502@203
5647,14.0,0.0,1.2e-09,2.7e-09,3.138,130.1,130.4,7.2e-09,1.46e-08,1.3e-09,7e-10,,15,110,15,1,1.0,FA54-5340-325A-250502@203
5648,15.0,1e-08,1.7e-09,1e-10,3.16,130.0,130.2,8.1e-09,1.51e-08,3.1e-09,1.3e-09,,15,111,15,1,1.0,FA54-5340-325A-250502@203
5649,16.0,2e-08,3.3e-09,8e-10,3.124,130.1,130.2,6.7e-09,1.51e-08,2e-10,2.1e-09,,15,112,15,1,1.0,FA54-5340-325A-250502@203
5650,16.0,1e-08,2.1e-09,4e-09,3.088,129.9,130.1,8.1e-09,1.41e-08,4.5e-09,3.1e-09,,15,113,16,1,1.0,FA54-5340-325A-250502@203
5651,15.0,2e-08,0.0,4e-10,3.129,130.1,130.3,6.8e-09,1.42e-08,7.1e-09,1.2e-09,,15,114,16,1,1.0,FA54-5340-325A-250502@203
5652,14.0,1e-08,3e-10,1.1e-09,3.104,130.2,130.3,7.9e-09,1.51e-08,9e-10,1e-10,,15,115,16,1,1.0,FA54-5340-325A-250502@203
5653,13.0,0.0,3e-10,3e-10,3.097,130.3,130.5,8.1e-09,1.37e-08,1e-09,7.5e-09,,15,116,16,1,1.0,FA54-5340-325A-250502@203
5654,12.0,0.0,6e-10,1.1e-09,3.131,130.2,130.3,7.7e-09,1.62e-08,7e-10,3.3e-09,,15,117,16,1,1.0,FA54-5340-325A-250502@203
5655,11.0,0.0,4.1e-09,3e-10,3.172,130.1,130.3,6.5e-09,1.37e-08,5e-09,7e-10,,15,118,16,1,1.0,FA54-5340-325A-250502@203
5656,10.0,0.0,4.7e-09,2.1e-09,3.153,130.1,130.3,7.9e-09,1.42e-08,1.7e-09,4e-10,,15,119,16,1,1.0,FA54-5340-325A-250502@203
5657,9.0,0.0,1.2e-09,3e-10,3.121,130.1,130.3,7.3e-09,1.46e-08,2.6e-09,3.6e-09,,15,120,16,1,1.0,FA54-5340-325A-250502@203
5658,8.0,1e-08,1e-10,1.8e-09,3.133,130.3,130.5,7.9e-09,1.47e-08,5.7e-09,4e-10,,15,121,16,1,1.0,FA54-5340-325A-250502@203
5659,7.0,0.0,3e-10,2.3e-09,3.141,130.2,130.3,7.3e-09,1.54e-08,4.8e-09,3.9e-09,,15,122,16,1,1.0,FA54-5340-325A-250502@203
5660,6.0,0.0,1.3e-09,1e-10,3.148,129.8,130.2,7.5e-09,1.73e-08,0.0,4.3e-09,,15,123,16,1,1.0,FA54-5340-325A-250502@203
5661,7.0,1e-08,1.5e-09,2.1e-09,3.149,130.1,130.2,7.2e-09,1.58e-08,2e-10,5.9e-09,,15,124,17,1,1.0,FA54-5340-325A-250502@203
5662,8.0,0.0,6e-10,7.5e-09,3.169,130.1,130.3,6.9e-09,1.48e-08,2.8e-09,4e-09,,15,125,17,1,1.0,FA54-5340-325A-250502@203
5663,9.0,0.0,5.7e-09,2.1e-09,3.128,130.0,130.3,7.5e-09,1.42e-08,2.7e-09,5.1e-09,,15,126,17,1,1.0,FA54-5340-325A-250502@203
5664,10.0,2e-08,2.1e-09,4.3e-09,3.141,130.1,130.3,8.6e-09,1.44e-08,1.2e-09,1.7e-09,,15,127,17,1,1.0,FA54-5340-325A-250502@203
5665,11.0,0.0,2e-10,1.2e-09,3.115,130.0,130.1,8e-09,1.52e-08,1e-09,3.3e-09,,15,128,17,1,1.0,FA54-5340-325A-250502@203
5666,12.0,4e-08,1.6e-09,4.3e-09,3.108,129.9,130.2,7e-09,1.48e-08,3.1e-09,9e-10,,15,129,17,1,1.0,FA54-5340-325A-250502@203
5667,13.0,0.0,1.9e-09,2.7e-09,3.133,130.0,130.4,7.3e-09,1.53e-08,4.4e-09,5e-10,,15,130,17,1,1.0,FA54-5340-325A-250502@203
5668,14.0,0.0,3.4e-09,4.7e-09,3.111,130.1,130.3,7e-09,1.43e-08,4.2e-09,1.7e-09,,15,131,17,1,1.0,FA54-5340-325A-250502@203
5669,15.0,0.0,5e-10,4e-09,3.13,129.9,130.2,8.7e-09,1.46e-08,4.1e-09,1.5e-09,,15,132,17,1,1.0,FA54-5340-325A-250502@203
5670,14.0,5e-08,1.4e-09,4e-09,3.083,129.9,130.1,7.6e-09,1.61e-08,4.4e-09,3e-10,,15,133,18,1,1.0,FA54-5340-325A-250502@203
5671,13.0,0.0,1e-10,5e-10,3.114,129.9,130.2,6.6e-09,1.61e-08,7.5e-09,2.4e-09,,15,134,18,1,1.0,FA54-5340-325A-250502@203
5672,12.0,4e-08,1.3e-09,2.2e-09,3.127,129.7,130.0,8e-09,1.51e-08,6.3e-09,9e-10,,15,135,18,1,1.0,FA54-5340-325A-250502@203
5673,11.0,0.0,6.6e-09,3.6e-09,3.134,129.9,130.0,7.4e-09,1.56e-08,7e-10,2.1e-09,,15,136,18,1,1.0,FA54-5340-325A-250502@203
5674,10.0,0.0,1e-09,6.8e-09,3.153,129.9,130.2,7.2e-09,1.53e-08,4.6e-09,2.5e-09,,15,137,18,1,1.0,FA54-5340-325A-250502@203
5675,9.0,0.0,2.4e-09,2.6e-09,3.127,130.0,130.1,7.9e-09,1.58e-08,4.2e-09,3e-10,,15,138,18,1,1.0,FA54-5340-325A-250502@203
5676,8.0,2e-08,3e-10,5e-10,3.109,130.0,130.3,8.6e-09,1.41e-08,4.8e-09,3.9e-09,,15,139,18,1,1.0,FA54-5340-325A-250502@203
5677,10.0,3e-08,1.4e-09,1.4e-09,3.129,130.0,130.2,7.8e-09,1.73e-08,3.4e-09,5.2e-09,,15,140,19,1,1.0,FA54-5340-325A-250502@203
5678,11.0,6e-08,7e-10,1.6e-09,3.106,129.9,129.9,7.4e-09,1.7e-08,5.7e-09,2.9e-09,,15,141,19,1,1.0,FA54-5340-325A-250502@203
5679,12.0,0.0,0.0,6e-10,3.106,129.8,129.9,9.3e-09,1.74e-08,3.3e-09,6.6e-09,,15,142,19,1,1.0,FA54-5340-325A-250502@203
5680,11.0,2e-08,2.9e-09,8e-10,3.06,130.0,130.3,1.32e-08,2.13e-08,4.5e-09,6e-09,,16,1,5,1,1.0,FA54-5340-325A-250502@203
5681,14.0,0.0,1.3e-09,1.7e-09,3.005,129.4,129.7,7.7e-09,1.7e-08,1.5e-09,8.6e-09,,16,2,6,1,1.0,FA54-5340-325A-250502@203
5682,13.0,2e-08,5e-10,9e-10,3.08,129.8,130.2,9e-09,1.58e-08,3.5e-09,4.5e-09,,16,3,6,1,1.0,FA54-5340-325A-250502@203
5683,12.0,0.0,4.6e-09,1.5e-09,3.045,130.3,130.6,1.01e-08,1.62e-08,3.5e-09,2.3e-09,,16,4,6,1,1.0,FA54-5340-325A-250502@203
5684,11.0,2e-08,1.3e-09,1.6e-09,3.011,130.5,130.7,8.6e-09,1.66e-08,3.6e-09,3e-10,,16,5,6,1,1.0,FA54-5340-325A-250502@203
5685,10.0,3e-08,6e-10,3e-10,3.073,130.5,130.7,9.1e-09,1.65e-08,2.5e-09,2e-09,,16,6,6,1,1.0,FA54-5340-325A-250502@203
5686,9.0,0.0,2.3e-09,0.0,3.113,130.5,130.8,8.3e-09,1.83e-08,3e-09,0.0,,16,7,6,1,1.0,FA54-5340-325A-250502@203
5687,7.0,0.0,9e-10,1.3e-09,3.107,130.3,130.7,7.9e-09,1.73e-08,4.2e-09,1.5e-09,,16,8,7,1,1.0,FA54-5340-325A-250502@203
5688,8.0,5e-08,1.5e-09,4e-10,3.158,130.6,130.7,9.5e-09,1.62e-08,2.1e-09,5e-10,,16,9,7,1,1.0,FA54-5340-325A-250502@203
5689,9.0,0.0,6.8e-09,1.9e-09,3.051,130.3,130.5,9e-09,1.73e-08,1.4e-09,3.7e-09,,16,10,7,1,1.0,FA54-5340-325A-250502@203
5690,10.0,1e-08,5.1e-09,5e-10,3.023,130.3,130.4,8e-09,1.71e-08,3.9e-09,1.8e-09,,16,11,7,1,1.0,FA54-5340-325A-250502@203
5691,11.0,5e-08,6.7e-09,0.0,3.012,130.0,130.3,8.3e-09,1.65e-08,3.1e-09,4.3e-09,,16,12,7,1,1.0,FA54-5340-325A-250502@203
5692,12.0,0.0,3e-09,2.1e-09,3.016,130.0,130.2,9.5e-09,1.77e-08,4.8e-09,4.6e-09,,16,13,7,1,1.0,FA54-5340-325A-250502@203
5693,13.0,1e-08,4.6e-09,2.7e-09,3.073,129.9,130.2,9.1e-09,1.54e-08,1.2e-09,3.4e-09,,16,14,7,1,1.0,FA54-5340-325A-250502@203
5694,14.0,6e-08,2e-10,4.1e-09,3.008,130.1,130.3,7.9e-09,1.68e-08,1e-10,1.4e-09,,16,15,7,1,1.0,FA54-5340-325A-250502@203
5695,15.0,0.0,3e-10,4.5e-09,2.945,129.6,129.8,7.5e-09,1.58e-08,4.2e-09,6.5e-09,,16,16,7,1,1.0,FA54-5340-325A-250502@203
5696,16.0,2e-08,7e-10,5.5e-09,2.977,129.6,129.8,7.4e-09,1.67e-08,3.2e-09,1.6e-09,,16,17,8,1,1.0,FA54-5340-325A-250502@203
5697,15.0,2e-08,1e-10,1.1e-09,2.963,129.7,130.0,7.2e-09,1.75e-08,4.4e-09,1.6e-09,,16,18,8,1,1.0,FA54-5340-325A-250502@203
5698,14.0,0.0,2.4e-09,8e-10,2.986,129.9,130.1,8.5e-09,1.52e-08,2.4e-09,4.4e-09,,16,19,8,1,1.0,FA54-5340-325A-250502@203
5699,13.0,1e-08,1.1e-09,1.8e-09,3.074,129.4,129.6,8.5e-09,1.71e-08,2.3e-09,4e-09,,16,20,8,1,1.0,FA54-5340-325A-250502@203
5700,12.0,2e-08,1.5e-09,2.6e-09,3.03,129.5,129.7,9.7e-09,1.68e-08,2.1e-09,1e-09,,16,21,8,1,1.0,FA54-5340-325A-250502@203
5701,11.0,0.0,3.9e-09,2.3e-09,3.038,129.5,129.8,8.4e-09,1.8e-08,1.7e-09,0.0,,16,22,8,1,1.0,FA54-5340-325A-250502@203
5702,10.0,3e-08,3.8e-09,3.3e-09,3.073,129.6,129.9,9e-09,1.7e-08,2.2e-09,1.4e-09,,16,23,8,1,1.0,FA54-5340-325A-250502@203
5703,9.0,2e-08,1.8e-09,9e-10,3.093,130.0,130.2,9.6e-09,1.69e-08,4.2e-09,1.1e-09,,16,24,8,1,1.0,FA54-5340-325A-250502@203
5704,8.0,0.0,5.8e-09,1.5e-09,3.126,130.2,130.4,7.8e-09,1.67e-08,2e-09,1.8e-09,,16,25,8,1,1.0,FA54-5340-325A-250502@203
5705,7.0,3e-08,1e-09,1e-10,3.103,130.3,130.6,9e-09,1.74e-08,2.4e-09,5.4e-09,,16,26,8,1,1.0,FA54-5340-325A-250502@203
5706,6.0,3e-08,5e-09,1.3e-09,3.134,130.5,130.7,8.6e-09,1.77e-08,5e-10,1e-10,,16,27,9,1,1.0,FA54-5340-325A-250502@203
5707,7.0,3e-08,5.1e-09,1.8e-09,3.147,130.2,130.5,8.2e-09,1.76e-08,2.6e-09,1.4e-09,,16,28,9,1,1.0,FA54-5340-325A-250502@203
5708,8.0,2e-08,1.6e-09,3.1e-09,3.251,129.8,130.1,7.8e-09,1.68e-08,3.8e-09,7e-10,,16,29,9,1,1.0,FA54-5340-325A-250502@203
5709,9.0,2e-08,1.4e-09,3.5e-09,3.077,129.6,129.7,8.4e-09,1.59e-08,8e-10,6e-10,,16,30,9,1,1.0,FA54-5340-325A-250502@203
5710,10.0,3e-08,2.2e-09,2.5e-09,3.033,129.4,129.7,9.3e-09,1.7e-08,6e-10,1.3e-09,,16,31,9,1,1.0,FA54-5340-325A-250502@203
5711,11.0,0.0,7e-10,2e-10,3.059,129.5,129.8,8.3e-09,1.77e-08,3.1e-09,1.9e-09,,16,32,9,1,1.0,FA54-5340-325A-250502@203
5712,12.0,1e-08,5e-10,4e-10,3.049,129.6,129.8,8e-09,1.62e-08,6.5e-09,2.2e-09,,16,33,9,1,1.0,FA54-5340-325A-250502@203
5713,13.0,1e-08,2.4e-09,5.7e-09,3.106,129.1,129.6,7.9e-09,1.74e-08,1.8e-09,1.5e-09,,16,34,9,1,1.0,FA54-5340-325A-250502@203
5714,14.0,0.0,4e-09,1.5e-09,2.969,129.4,129.6,7.6e-09,1.79e-08,1.9e-09,4.7e-09,,16,35,9,1,1.0,FA54-5340-325A-250502@203
5715,15.0,3e-08,1.3e-09,7e-10,2.99,129.3,129.6,8.6e-09,1.8e-08,3.6e-09,3.8e-09,,16,36,9,1,1.0,FA54-5340-325A-250502@203
5716,16.0,2e-08,3e-09,1.7e-09,2.981,129.7,129.9,8.3e-09,1.64e-08,3.7e-09,5.1e-09,,16,37,9,1,1.0,FA54-5340-325A-250502@203
5717,17.0,0.0,1.2e-09,5.7e-09,3.052,129.9,130.1,8.3e-09,1.61e-08,2.8e-09,3.1e-09,,16,38,10,1,1.0,FA54-5340-325A-250502@203
5718,16.0,0.0,3.3e-09,1.4e-09,3.027,129.5,129.8,7.8e-09,1.72e-08,3e-10,4e-10,,16,39,10,1,1.0,FA54-5340-325A-250502@203
5719,15.0,0.0,1e-09,1.1e-09,3.012,128.8,129.1,7.8e-09,1.93e-08,6.1e-09,1.8e-09,,16,40,10,1,1.0,FA54-5340-325A-250502@203
5720,14.0,0.0,1.4e-09,3.1e-09,3.018,129.2,129.5,9.1e-09,1.67e-08,1.4e-09,3.4e-09,,16,41,10,1,1.0,FA54-5340-325A-250502@203
5721,13.0,0.0,2e-10,2.2e-09,3.2,129.5,129.8,1.04e-08,1.66e-08,2.3e-09,5e-10,,16,42,10,1,1.0,FA54-5340-325A-250502@203
5722,12.0,0.0,1.7e-09,4e-09,3.196,129.8,130.0,8.4e-09,1.72e-08,5.4e-09,2.9e-09,,16,43,10,1,1.0,FA54-5340-325A-250502@203
5723,11.0,2e-08,8e-10,1.2e-09,3.084,129.8,130.0,8.7e-09,1.59e-08,5.2e-09,1e-09,,16,44,10,1,1.0,FA54-5340-325A-250502@203
5724,10.0,0.0,2.4e-09,6e-10,3.062,129.6,129.9,8.7e-09,1.75e-08,5.7e-09,3.2e-09,,16,45,10,1,1.0,FA54-5340-325A-250502@203
