No.U,CONT,IGSS0,IGSS1,IGSSR1,VTH,BVDSS1,BVDSS2,IDSS1,IDSS2,IGSS2,IGSSR2,Wafer_ID,Seq,X,Y,Bin,Lot_ID
11.0,1e-08,1.8e-09,8e-10,3.143,129.3,129.7,7.5e-09,1.57e-08,5.7e-09,6e-10,,10,69,12,1,1.0,FA54-5341-327A-250430@203
10.0,0.0,1e-09,1.2e-09,3.159,130.1,130.4,8.3e-09,1.42e-08,4.7e-09,7e-09,,10,70,12,1,1.0,FA54-5341-327A-250430@203
9.0,0.0,4.1e-09,1.2e-09,3.117,130.3,130.4,7.8e-09,1.52e-08,3.8e-09,4.4e-09,,10,71,12,1,1.0,FA54-5341-327A-250430@203
8.0,0.0,1.9e-09,3.8e-09,3.202,129.9,130.2,9e-09,1.52e-08,4.1e-09,2.9e-09,,10,72,12,1,1.0,FA54-5341-327A-250430@203
7.0,0.0,2.1e-09,1.8e-09,3.08,130.3,130.3,8e-09,1.76e-08,2e-10,1e-09,,10,73,12,1,1.0,FA54-5341-327A-250430@203
6.0,1e-08,1e-09,2.3e-09,3.035,130.1,130.4,8.9e-09,1.79e-08,2.2e-09,3.9e-09,,10,74,12,1,1.0,FA54-5341-327A-250430@203
5.0,1e-08,1.8e-09,1.8e-09,3.05,129.1,129.5,8.4e-09,2.02e-08,3e-10,6e-10,,10,75,12,1,1.0,FA54-5341-327A-250430@203
5.0,0.0,5e-10,2.5e-09,3.091,128.8,129.1,7.8e-09,2.03e-08,3.1e-09,3.2e-09,,10,76,13,1,1.0,FA54-5341-327A-250430@203
6.0,2e-08,9e-10,7e-10,3.077,130.0,130.3,8.7e-09,1.66e-08,1.2e-09,3.5e-09,,10,77,13,1,1.0,FA54-5341-327A-250430@203
7.0,0.0,0.0,3.4e-09,3.105,130.1,130.4,7.8e-09,1.7e-08,3.7e-09,2.7e-09,,10,78,13,1,1.0,FA54-5341-327A-250430@203
8.0,1e-08,1.4e-09,4e-10,3.163,130.0,130.2,7.3e-09,1.62e-08,4.2e-09,3.1e-09,,10,79,13,1,1.0,FA54-5341-327A-250430@203
9.0,0.0,1.3e-09,2.5e-09,3.134,130.2,130.6,7.9e-09,1.59e-08,3.6e-09,4e-09,,10,80,13,1,1.0,FA54-5341-327A-250430@203
10.0,0.0,2.8e-09,1.4e-09,3.141,130.2,130.4,7.1e-09,1.55e-08,5.8e-09,4.2e-09,,10,81,13,1,1.0,FA54-5341-327A-250430@203
11.0,0.0,3.7e-09,1.2e-09,3.09,129.5,129.9,7.5e-09,1.62e-08,1.2e-09,2.3e-09,,10,82,13,1,1.0,FA54-5341-327A-250430@203
12.0,1e-08,1.5e-09,7e-10,3.164,129.3,129.7,7.9e-09,1.73e-08,2.9e-09,2.5e-09,,10,83,13,1,1.0,FA54-5341-327A-250430@203
13.0,0.0,1.2e-09,4.3e-09,3.17,129.8,130.1,9.4e-09,1.55e-08,2.5e-09,1.2e-09,,10,84,13,1,1.0,FA54-5341-327A-250430@203
14.0,0.0,2.9e-09,5e-10,2.971,130.1,130.4,8.5e-09,1.62e-08,2.9e-09,4.8e-09,,10,85,13,1,1.0,FA54-5341-327A-250430@203
15.0,0.0,1.6e-09,2.5e-09,2.998,129.5,129.7,7.7e-09,1.68e-08,2e-09,1.6e-09,,10,86,13,1,1.0,FA54-5341-327A-250430@203
16.0,0.0,1.9e-09,1.4e-09,2.946,129.6,130.0,9.2e-09,1.56e-08,2.2e-09,4.7e-09,,10,87,13,1,1.0,FA54-5341-327A-250430@203
17.0,0.0,4.4e-09,1.7e-09,2.948,129.6,129.8,7.9e-09,1.62e-08,2e-10,4.4e-09,,10,88,13,1,1.0,FA54-5341-327A-250430@203
17.0,0.0,1.5e-09,5.4e-09,2.965,129.5,129.7,8.4e-09,1.6e-08,3.2e-09,2e-10,,10,89,14,1,1.0,FA54-5341-327A-250430@203
16.0,0.0,2.8e-09,7e-10,2.947,129.8,130.0,8e-09,1.6e-08,1e-10,2.2e-09,,10,90,14,1,1.0,FA54-5341-327A-250430@203
15.0,2e-08,4.2e-09,3.6e-09,2.944,129.4,129.6,8e-09,1.72e-08,2e-10,3.8e-09,,10,91,14,1,1.0,FA54-5341-327A-250430@203
14.0,0.0,2.1e-09,5.4e-09,2.989,130.1,130.3,9e-09,1.54e-08,4.6e-09,1.9e-09,,10,92,14,1,1.0,FA54-5341-327A-250430@203
13.0,0.0,3e-10,9e-10,3.161,130.2,130.5,8.2e-09,1.66e-08,4.5e-09,3.5e-09,,10,93,14,1,1.0,FA54-5341-327A-250430@203
12.0,1e-08,1.3e-09,1.5e-09,3.109,130.1,130.4,7.9e-09,1.58e-08,4.3e-09,7e-10,,10,94,14,1,1.0,FA54-5341-327A-250430@203
11.0,0.0,1.2e-09,3.8e-09,3.173,130.2,130.5,7.9e-09,1.58e-08,3.3e-09,6.2e-09,,10,95,14,1,1.0,FA54-5341-327A-250430@203
10.0,0.0,2.3e-09,1.4e-09,3.117,130.3,130.4,6.8e-09,1.58e-08,3e-10,3.3e-09,,10,96,14,1,1.0,FA54-5341-327A-250430@203
9.0,1e-08,8e-10,2e-09,3.095,130.0,130.3,9e-09,1.64e-08,2.1e-09,4.6e-09,,10,97,14,1,1.0,FA54-5341-327A-250430@203
8.0,0.0,2.1e-09,2.9e-09,3.181,129.8,130.0,8.4e-09,1.67e-08,1e-10,3e-09,,10,98,14,1,1.0,FA54-5341-327A-250430@203
7.0,0.0,2e-10,7e-10,3.129,130.0,130.3,8.2e-09,1.82e-08,1.8e-09,1e-10,,10,99,14,1,1.0,FA54-5341-327A-250430@203
6.0,1e-08,1.4e-09,4.7e-09,3.092,129.8,130.1,7.6e-09,1.69e-08,7e-10,2.1e-09,,10,100,14,1,1.0,FA54-5341-327A-250430@203
5.0,0.0,6e-10,3.9e-09,3.15,128.4,128.8,8.9e-09,1.84e-08,1.1e-09,1.5e-09,,10,101,14,1,1.0,FA54-5341-327A-250430@203
6.0,0.0,3e-09,2.7e-09,3.159,129.7,130.0,7.9e-09,1.84e-08,0.0,4e-10,,10,102,15,1,1.0,FA54-5341-327A-250430@203
7.0,1e-08,7e-10,3e-10,3.157,130.0,130.2,8.2e-09,1.65e-08,3.1e-09,3.6e-09,,10,103,15,1,1.0,FA54-5341-327A-250430@203
8.0,0.0,5e-10,2.6e-09,3.136,129.7,130.0,7.9e-09,1.77e-08,1.2e-09,3.6e-09,,10,104,15,1,1.0,FA54-5341-327A-250430@203
9.0,0.0,8e-10,3.3e-09,3.119,129.8,130.0,7.4e-09,1.72e-08,8e-10,4e-10,,10,105,15,1,1.0,FA54-5341-327A-250430@203
10.0,0.0,1.1e-09,4.7e-09,3.102,130.0,130.3,8.4e-09,1.58e-08,4.4e-09,1.8e-09,,10,106,15,1,1.0,FA54-5341-327A-250430@203
11.0,0.0,1.8e-09,7e-10,3.083,130.3,130.4,7.9e-09,1.66e-08,2.2e-09,1e-09,,10,107,15,1,1.0,FA54-5341-327A-250430@203
12.0,0.0,2.5e-09,1.6e-09,3.131,130.3,130.5,8.3e-09,1.57e-08,6e-10,1.4e-09,,10,108,15,1,1.0,FA54-5341-327A-250430@203
13.0,0.0,9e-10,2.1e-09,3.113,130.3,130.5,7.3e-09,1.57e-08,4.9e-09,6e-10,,10,109,15,1,1.0,FA54-5341-327A-250430@203
14.0,0.0,2e-10,4.9e-09,3.008,130.0,130.2,7.7e-09,1.59e-08,2.4e-09,5e-10,,10,110,15,1,1.0,FA54-5341-327A-250430@203
15.0,0.0,3.5e-09,3.5e-09,2.99,129.7,129.9,7.5e-09,1.66e-08,1e-10,2.8e-09,,10,111,15,1,1.0,FA54-5341-327A-250430@203
16.0,0.0,1.7e-09,5.9e-09,2.98,129.9,130.1,8e-09,1.51e-08,4.9e-09,1.8e-09,,10,112,15,1,1.0,FA54-5341-327A-250430@203
16.0,0.0,2e-10,4.2e-09,3.007,129.6,129.9,7.5e-09,1.66e-08,3.5e-09,3.2e-09,,10,113,16,1,1.0,FA54-5341-327A-250430@203
15.0,0.0,2e-10,1.3e-09,3.005,130.0,130.3,6.4e-09,1.53e-08,4.8e-09,2.2e-09,,10,114,16,1,1.0,FA54-5341-327A-250430@203
14.0,0.0,2.1e-09,1.6e-09,2.987,130.0,130.4,8.2e-09,1.57e-08,2.8e-09,5.2e-09,,10,115,16,1,1.0,FA54-5341-327A-250430@203
13.0,1e-08,3.4e-09,1.4e-09,3.049,130.0,130.3,7.7e-09,1.62e-08,6e-10,1.6e-09,,10,116,16,1,1.0,FA54-5341-327A-250430@203
12.0,0.0,8e-10,7.1e-09,3.043,130.0,130.2,8.5e-09,1.57e-08,3.2e-09,1e-10,,10,117,16,1,1.0,FA54-5341-327A-250430@203
11.0,0.0,3e-10,1.2e-09,3.057,129.8,130.0,7.8e-09,1.73e-08,2.8e-09,4e-10,,10,118,16,1,1.0,FA54-5341-327A-250430@203
10.0,0.0,1.5e-09,1.2e-09,3.066,129.8,130.0,7.5e-09,1.69e-08,3e-09,3e-09,,10,119,16,1,1.0,FA54-5341-327A-250430@203
9.0,0.0,4.7e-09,1.6e-09,3.102,129.7,130.1,8e-09,1.71e-08,0.0,1.4e-09,,10,120,16,1,1.0,FA54-5341-327A-250430@203
8.0,0.0,0.0,5.3e-09,3.14,130.0,130.2,7.1e-09,1.68e-08,1.2e-09,0.0,,10,121,16,1,1.0,FA54-5341-327A-250430@203
7.0,0.0,3e-10,1.7e-09,3.15,129.9,130.1,9.1e-09,1.62e-08,2.8e-09,2e-10,,10,122,16,1,1.0,FA54-5341-327A-250430@203
6.0,0.0,2.8e-09,3e-10,3.203,129.3,129.6,8.2e-09,1.82e-08,6e-10,1.7e-09,,10,123,16,1,1.0,FA54-5341-327A-250430@203
7.0,1e-08,1e-09,3.9e-09,3.09,129.6,130.0,6.8e-09,1.77e-08,2.8e-09,1e-09,,10,124,17,1,1.0,FA54-5341-327A-250430@203
8.0,1e-08,3.6e-09,5e-10,3.14,129.9,130.1,7.7e-09,1.68e-08,1.5e-09,2.5e-09,,10,125,17,1,1.0,FA54-5341-327A-250430@203
9.0,0.0,2.7e-09,2.7e-09,3.045,130.0,130.3,6.8e-09,1.62e-08,7e-10,3.9e-09,,10,126,17,1,1.0,FA54-5341-327A-250430@203
10.0,0.0,4e-10,3.9e-09,3.034,129.9,130.1,8.8e-09,1.48e-08,2.9e-09,2.5e-09,,10,127,17,1,1.0,FA54-5341-327A-250430@203
11.0,1e-08,4.9e-09,3e-09,3.002,129.8,130.0,7.7e-09,1.62e-08,0.0,2.7e-09,,10,128,17,1,1.0,FA54-5341-327A-250430@203
12.0,0.0,1.8e-09,6.3e-09,2.998,130.0,130.0,9.1e-09,1.61e-08,3.8e-09,3e-10,,10,129,17,1,1.0,FA54-5341-327A-250430@203
13.0,0.0,9e-10,3.5e-09,3.015,130.2,130.3,8e-09,1.62e-08,2.9e-09,4.3e-09,,10,130,17,1,1.0,FA54-5341-327A-250430@203
14.0,2e-08,2.1e-09,3.2e-09,2.987,130.4,130.7,6.7e-09,1.5e-08,6e-09,2.2e-09,,10,131,17,1,1.0,FA54-5341-327A-250430@203
15.0,0.0,1.1e-09,1.4e-09,2.993,130.0,130.2,7.3e-09,1.5e-08,2.3e-09,5.6e-09,,10,132,17,1,1.0,FA54-5341-327A-250430@203
14.0,0.0,2.6e-09,3.3e-09,2.994,129.9,130.2,7.7e-09,1.55e-08,3.9e-09,7.9e-09,,10,133,18,1,1.0,FA54-5341-327A-250430@203
13.0,1e-08,2.1e-09,3.3e-09,3.009,130.0,130.2,7.8e-09,1.6e-08,1e-09,2.7e-09,,10,134,18,1,1.0,FA54-5341-327A-250430@203
12.0,1e-08,1.3e-09,0.0,2.997,130.1,130.3,7.9e-09,1.6e-08,5e-09,8e-10,,10,135,18,1,1.0,FA54-5341-327A-250430@203
11.0,0.0,8e-10,2.9e-09,3.005,130.0,130.2,8.7e-09,1.65e-08,7e-10,1e-09,,10,136,18,1,1.0,FA54-5341-327A-250430@203
10.0,0.0,1.3e-09,5e-10,3.012,130.0,130.2,8.2e-09,1.6e-08,2.4e-09,5.5e-09,,10,137,18,1,1.0,FA54-5341-327A-250430@203
9.0,0.0,2.5e-09,1.3e-09,3.042,129.9,130.0,7.5e-09,1.66e-08,1.3e-09,3.5e-09,,10,138,18,1,1.0,FA54-5341-327A-250430@203
8.0,0.0,1.2e-09,6e-10,3.133,129.7,129.9,7.1e-09,1.73e-08,2.5e-09,4.4e-09,,10,139,18,1,1.0,FA54-5341-327A-250430@203
10.0,0.0,2.4e-09,3e-09,3.017,129.6,129.8,8.2e-09,1.78e-08,2.5e-09,1e-10,,10,140,19,1,1.0,FA54-5341-327A-250430@203
11.0,0.0,2.2e-09,3.3e-09,3.003,129.6,130.0,8.6e-09,1.84e-08,2.8e-09,3.4e-09,,10,141,19,1,1.0,FA54-5341-327A-250430@203
12.0,0.0,1.3e-09,6.5e-09,3.001,129.7,130.0,8.7e-09,1.74e-08,4.9e-09,4.5e-09,,10,142,19,1,1.0,FA54-5341-327A-250430@203
11.0,1e-08,0.0,6e-10,3.064,129.5,129.8,7.1e-09,1.12e-08,0.0,3e-10,,11,1,5,1,1.0,FA54-5341-327A-250430@203
14.0,0.0,4e-09,8e-10,3.024,129.7,129.9,7.3e-09,1.59e-08,1.6e-09,4.4e-09,,11,2,6,1,1.0,FA54-5341-327A-250430@203
13.0,0.0,2e-10,6.4e-09,3.027,129.8,130.2,7e-09,1.44e-08,3.6e-09,1.8e-09,,11,3,6,1,1.0,FA54-5341-327A-250430@203
12.0,1e-08,1.8e-09,3.9e-09,3.03,130.2,130.3,6.4e-09,1.48e-08,1.8e-09,6.3e-09,,11,4,6,1,1.0,FA54-5341-327A-250430@203
11.0,0.0,3.6e-09,2.4e-09,3.009,130.2,130.4,5.8e-09,1.43e-08,3e-10,1e-09,,11,5,6,1,1.0,FA54-5341-327A-250430@203
10.0,0.0,2.9e-09,5e-09,3.01,130.2,130.4,7.7e-09,1.41e-08,2e-09,1e-09,,11,6,6,1,1.0,FA54-5341-327A-250430@203
9.0,0.0,8e-10,3e-10,3.017,130.1,130.3,5.9e-09,1.4e-08,4.9e-09,2.2e-09,,11,7,6,1,1.0,FA54-5341-327A-250430@203
7.0,0.0,2.2e-09,8e-10,3.053,129.9,130.1,6.6e-09,1.51e-08,4e-10,2.4e-09,,11,8,7,1,1.0,FA54-5341-327A-250430@203
8.0,0.0,0.0,3.8e-09,3.062,130.1,130.3,7.3e-09,1.4e-08,3.3e-09,4.9e-09,,11,9,7,1,1.0,FA54-5341-327A-250430@203
9.0,1e-08,3.9e-09,0.0,3.008,130.1,130.3,6.5e-09,1.35e-08,5e-10,2.5e-09,,11,10,7,1,1.0,FA54-5341-327A-250430@203
10.0,0.0,1.4e-09,3.1e-09,3.02,129.9,130.1,7.5e-09,1.44e-08,1.2e-09,3e-09,,11,11,7,1,1.0,FA54-5341-327A-250430@203
11.0,2e-08,3e-09,7e-10,3.031,129.8,130.1,7.5e-09,1.53e-08,4e-10,1.6e-09,,11,12,7,1,1.0,FA54-5341-327A-250430@203
12.0,0.0,1.2e-09,9e-10,3.032,129.8,130.1,6.9e-09,1.59e-08,2e-10,8e-10,,11,13,7,1,1.0,FA54-5341-327A-250430@203
13.0,0.0,3.9e-09,4e-10,3.067,129.8,130.1,7.4e-09,1.47e-08,7e-10,2.3e-09,,11,14,7,1,1.0,FA54-5341-327A-250430@203
14.0,0.0,6e-10,5.7e-09,3.006,130.3,130.4,6.7e-09,1.49e-08,4e-10,2e-09,,11,15,7,1,1.0,FA54-5341-327A-250430@203
15.0,0.0,1.7e-09,9e-10,2.982,130.2,130.4,6.6e-09,1.52e-08,5.9e-09,1.9e-09,,11,16,7,1,1.0,FA54-5341-327A-250430@203
16.0,0.0,6e-10,2.1e-09,3.02,130.1,130.3,7.4e-09,1.57e-08,1.9e-09,4.9e-09,,11,17,8,1,1.0,FA54-5341-327A-250430@203
15.0,0.0,3e-10,5.9e-09,3.003,130.1,130.3,7.2e-09,1.55e-08,7e-10,2e-09,,11,18,8,1,1.0,FA54-5341-327A-250430@203
14.0,0.0,1.1e-09,2.9e-09,3.005,130.3,130.4,7.4e-09,1.45e-08,1.5e-09,6.1e-09,,11,19,8,1,1.0,FA54-5341-327A-250430@203
13.0,0.0,9e-10,3.1e-09,3.102,129.5,129.9,8.8e-09,1.47e-08,4.1e-09,7e-10,,11,20,8,1,1.0,FA54-5341-327A-250430@203
12.0,1e-08,7e-10,3.6e-09,3.079,129.2,129.6,8.1e-09,1.56e-08,2.8e-09,5.1e-09,,11,21,8,1,1.0,FA54-5341-327A-250430@203
11.0,1e-08,2.5e-09,1.8e-09,3.033,129.0,129.4,7.7e-09,1.55e-08,2e-09,5e-09,,11,22,8,1,1.0,FA54-5341-327A-250430@203
10.0,0.0,2.6e-09,5e-10,3.033,129.2,129.4,7.2e-09,1.61e-08,2.4e-09,3e-09,,11,23,8,1,1.0,FA54-5341-327A-250430@203
9.0,1e-08,0.0,3.2e-09,3.034,129.7,130.0,7.2e-09,1.28e-08,2.6e-09,5e-09,,11,24,8,1,1.0,FA54-5341-327A-250430@203
8.0,0.0,3.7e-09,8e-10,3.077,129.8,130.2,7e-09,1.42e-08,1.8e-09,3.3e-09,,11,25,8,1,1.0,FA54-5341-327A-250430@203
7.0,1e-08,2.2e-09,0.0,3.045,130.1,130.4,7.3e-09,1.29e-08,4e-10,1e-09,,11,26,8,1,1.0,FA54-5341-327A-250430@203
6.0,1e-08,2e-10,3e-09,3.034,130.0,130.3,6.5e-09,1.5e-08,2.9e-09,3.3e-09,,11,27,9,1,1.0,FA54-5341-327A-250430@203
7.0,0.0,7e-10,1.4e-09,3.026,130.1,130.3,6.6e-09,1.4e-08,4.4e-09,2.2e-09,,11,28,9,1,1.0,FA54-5341-327A-250430@203
8.0,0.0,1e-09,1.3e-09,3.143,129.2,129.7,7.9e-09,1.47e-08,1.7e-09,1.6e-09,,11,29,9,1,1.0,FA54-5341-327A-250430@203
9.0,0.0,1e-09,6e-10,3.085,129.2,129.4,6.5e-09,1.53e-08,2.6e-09,2.2e-09,,11,30,9,1,1.0,FA54-5341-327A-250430@203
10.0,1e-08,1.3e-09,1.5e-09,3.138,128.9,129.1,8.3e-09,1.46e-08,1.3e-09,1e-10,,11,31,9,1,1.0,FA54-5341-327A-250430@203
11.0,0.0,6e-10,2.7e-09,3.128,129.2,129.3,6.7e-09,1.54e-08,3.1e-09,5.9e-09,,11,32,9,1,1.0,FA54-5341-327A-250430@203
12.0,1e-08,2.6e-09,9e-10,3.115,129.4,129.7,7.5e-09,1.57e-08,2.1e-09,8e-10,,11,33,9,1,1.0,FA54-5341-327A-250430@203
13.0,0.0,3e-09,1e-10,3.142,129.4,129.7,6.2e-09,1.55e-08,1.3e-09,2.5e-09,,11,34,9,1,1.0,FA54-5341-327A-250430@203
14.0,0.0,2e-10,6e-09,3.018,129.7,130.0,6.9e-09,1.46e-08,2.7e-09,2.1e-09,,11,35,9,1,1.0,FA54-5341-327A-250430@203
15.0,0.0,1.7e-09,3e-10,3.002,129.9,130.1,7e-09,1.55e-08,5e-10,3.8e-09,,11,36,9,1,1.0,FA54-5341-327A-250430@203
16.0,0.0,2e-10,5.5e-09,2.991,130.2,130.3,7e-09,1.57e-08,1.8e-09,6e-10,,11,37,9,1,1.0,FA54-5341-327A-250430@203
17.0,0.0,2.2e-09,1.6e-09,3.053,130.2,130.4,6.5e-09,1.55e-08,4.8e-09,3.2e-09,,11,38,10,1,1.0,FA54-5341-327A-250430@203
16.0,0.0,2.7e-09,3.8e-09,3.009,130.2,130.3,8.1e-09,1.43e-08,2.5e-09,1.2e-09,,11,39,10,1,1.0,FA54-5341-327A-250430@203
15.0,0.0,3.7e-09,3.6e-09,3.067,129.6,129.9,7e-09,1.59e-08,3e-10,2.8e-09,,11,40,10,1,1.0,FA54-5341-327A-250430@203
14.0,0.0,1.9e-09,5.1e-09,3.065,129.8,130.0,6.9e-09,1.46e-08,6.3e-09,1.4e-09,,11,41,10,1,1.0,FA54-5341-327A-250430@203
13.0,0.0,1.4e-09,1.9e-09,3.182,129.6,129.9,6.9e-09,1.48e-08,3.4e-09,1.6e-09,,11,42,10,1,1.0,FA54-5341-327A-250430@203
12.0,0.0,2.7e-09,1.4e-09,3.188,129.5,129.8,7.5e-09,1.46e-08,1e-09,1.4e-09,,11,43,10,1,1.0,FA54-5341-327A-250430@203
11.0,0.0,1.2e-09,4.4e-09,3.135,129.2,129.5,8.4e-09,1.48e-08,2.9e-09,1.9e-09,,11,44,10,1,1.0,FA54-5341-327A-250430@203
10.0,2e-08,2.4e-09,3e-09,3.138,128.9,129.3,7.3e-09,1.63e-08,4.3e-09,3.1e-09,,11,45,10,1,1.0,FA54-5341-327A-250430@203
9.0,0.0,2.8e-09,1.3e-09,3.14,129.1,129.4,6.6e-09,1.54e-08,3.5e-09,2.1e-09,,11,46,10,1,1.0,FA54-5341-327A-250430@203
8.0,0.0,8e-10,2.2e-09,3.177,128.9,129.3,8.2e-09,1.37e-08,2.3e-09,1.3e-09,,11,47,10,1,1.0,FA54-5341-327A-250430@203
7.0,0.0,2e-09,1e-09,3.115,129.8,130.1,7.2e-09,1.47e-08,1.3e-09,4.8e-09,,11,48,10,1,1.0,FA54-5341-327A-250430@203
6.0,0.0,5e-10,4.8e-09,3.047,130.2,130.3,6.58e-08,1.476e-07,5e-10,6e-10,,11,49,10,1,1.0,FA54-5341-327A-250430@203
5.0,2e-08,1.4e-09,2.9e-09,3.13,129.6,130.0,8.4e-09,1.57e-08,3.1e-09,0.0,,11,50,11,1,1.0,FA54-5341-327A-250430@203
6.0,0.0,4.7e-09,2e-10,3.049,130.0,130.2,7.4e-09,1.53e-08,2e-10,3e-10,,11,51,11,1,1.0,FA54-5341-327A-250430@203
7.0,1e-08,1.6e-09,4.2e-09,3.13,129.7,129.9,7.8e-09,1.48e-08,4.1e-09,3e-09,,11,52,11,1,1.0,FA54-5341-327A-250430@203
8.0,0.0,0.0,2e-09,3.208,129.0,129.3,7.2e-09,1.46e-08,1.9e-09,5.6e-09,,11,53,11,1,1.0,FA54-5341-327A-250430@203
9.0,1e-08,2e-10,4.8e-09,3.182,129.2,129.5,8.2e-09,1.41e-08,2.6e-09,2e-10,,11,54,11,1,1.0,FA54-5341-327A-250430@203
10.0,0.0,1.6e-09,4.4e-09,3.201,129.2,129.5,6.9e-09,1.6e-08,1.1e-09,2.3e-09,,11,55,11,1,1.0,FA54-5341-327A-250430@203
11.0,1e-08,2e-09,4.5e-09,3.164,129.6,129.9,6.2e-09,1.49e-08,1.6e-09,1.7e-09,,11,56,11,1,1.0,FA54-5341-327A-250430@203
12.0,0.0,6e-10,5.2e-09,3.199,130.0,130.2,7.2e-09,1.33e-08,2.5e-09,2.9e-09,,11,57,11,1,1.0,FA54-5341-327A-250430@203
13.0,0.0,3e-10,8e-10,3.232,129.6,129.9,7.5e-09,1.26e-08,2.3e-09,4.8e-09,,11,58,11,1,1.0,FA54-5341-327A-250430@203
14.0,0.0,1e-10,4e-10,3.124,129.8,130.0,7.2e-09,1.61e-08,9e-10,0.0,,11,59,11,1,1.0,FA54-5341-327A-250430@203
15.0,0.0,1.8e-09,3.2e-09,3.076,129.6,129.9,7.3e-09,1.48e-08,3.8e-09,2.7e-09,,11,60,11,1,1.0,FA54-5341-327A-250430@203
16.0,0.0,0.0,2.8e-09,3.036,129.9,130.3,7.7e-09,1.48e-08,1.8e-09,4e-09,,11,61,11,1,1.0,FA54-5341-327A-250430@203
17.0,1e-08,2.3e-09,3.9e-09,3.04,130.2,130.3,8.1e-09,1.6e-08,3e-09,3e-09,,11,62,11,1,1.0,FA54-5341-327A-250430@203
17.0,1e-08,3e-10,7e-10,3.054,129.9,130.2,9.1e-09,1.53e-08,2.1e-09,2.2e-09,,11,63,12,1,1.0,FA54-5341-327A-250430@203
16.0,0.0,2.5e-09,2.5e-09,3.047,130.0,130.2,7.5e-09,1.62e-08,5e-10,1.4e-09,,11,64,12,1,1.0,FA54-5341-327A-250430@203
15.0,0.0,7e-10,1.1e-09,3.076,129.6,129.8,8.4e-09,1.61e-08,4e-10,1.7e-09,,11,65,12,1,1.0,FA54-5341-327A-250430@203
14.0,0.0,8e-10,6e-10,3.124,129.7,129.9,7.3e-09,1.57e-08,2.8e-09,1.3e-09,,11,66,12,1,1.0,FA54-5341-327A-250430@203
13.0,0.0,2e-10,3.1e-09,3.232,129.6,130.0,7.9e-09,1.43e-08,1.4e-09,4.3e-09,,11,67,12,1,1.0,FA54-5341-327A-250430@203
12.0,2e-08,2.1e-09,3e-10,3.184,130.3,130.5,7.3e-09,1.44e-08,2.1e-09,5e-10,,11,68,12,1,1.0,FA54-5341-327A-250430@203
11.0,1e-08,2e-10,1.4e-09,3.185,130.2,130.4,6.8e-09,1.46e-08,5.2e-09,2e-10,,11,69,12,1,1.0,FA54-5341-327A-250430@203
10.0,0.0,3.7e-09,4e-10,3.181,129.5,129.8,8.3e-09,1.51e-08,1.8e-09,3.4e-09,,11,70,12,1,1.0,FA54-5341-327A-250430@203
9.0,0.0,2.5e-09,5.7e-09,3.162,129.6,129.7,6.9e-09,1.51e-08,1.3e-09,6e-10,,11,71,12,1,1.0,FA54-5341-327A-250430@203
8.0,1e-08,6e-10,5e-09,3.258,129.1,129.6,7.2e-09,1.6e-08,5e-10,7e-10,,11,72,12,1,1.0,FA54-5341-327A-250430@203
7.0,0.0,2.6e-09,6.1e-09,3.119,129.9,130.1,7.2e-09,1.52e-08,2.8e-09,4e-09,,11,73,12,1,1.0,FA54-5341-327A-250430@203
6.0,0.0,4e-10,7e-10,3.035,130.2,130.4,8.3e-09,1.35e-08,1.8e-09,1.9e-09,,11,74,12,1,1.0,FA54-5341-327A-250430@203
5.0,0.0,9e-10,3.1e-09,3.083,129.6,130.0,7.3e-09,1.69e-08,5.4e-09,1.7e-09,,11,75,12,1,1.0,FA54-5341-327A-250430@203
5.0,1e-08,7e-10,5.5e-09,3.115,129.6,129.9,6.7e-09,1.68e-08,1.2e-09,1e-10,,11,76,13,1,1.0,FA54-5341-327A-250430@203
6.0,0.0,1.4e-09,6.6e-09,3.057,130.2,130.3,7.8e-09,1.5e-08,4.8e-09,2.1e-09,,11,77,13,1,1.0,FA54-5341-327A-250430@203
7.0,0.0,8e-10,1.4e-09,3.124,129.9,130.1,7e-09,1.38e-08,2.5e-09,5.1e-09,,11,78,13,1,1.0,FA54-5341-327A-250430@203
8.0,0.0,1.5e-09,2.7e-09,3.238,129.3,129.7,7.9e-09,1.49e-08,3e-09,6.8e-09,,11,79,13,1,1.0,FA54-5341-327A-250430@203
9.0,0.0,2.3e-09,2e-10,3.199,129.7,130.0,7.3e-09,1.64e-08,4e-10,2e-10,,11,80,13,1,1.0,FA54-5341-327A-250430@203
10.0,1e-08,1.8e-09,8e-10,3.147,129.5,129.9,6.1e-09,1.46e-08,2.5e-09,4.6e-09,,11,81,13,1,1.0,FA54-5341-327A-250430@203
11.0,0.0,3e-10,2e-10,3.156,130.4,130.6,7.4e-09,1.49e-08,1.6e-09,1.1e-09,,11,82,13,1,1.0,FA54-5341-327A-250430@203
12.0,0.0,1.2e-09,1e-10,3.159,130.4,130.6,6.6e-09,1.37e-08,4.1e-09,2e-10,,11,83,13,1,1.0,FA54-5341-327A-250430@203
13.0,2e-08,9e-10,3.7e-09,3.206,129.9,130.1,7.7e-09,1.29e-08,3.4e-09,5.6e-09,,11,84,13,1,1.0,FA54-5341-327A-250430@203
14.0,0.0,2.9e-09,1.6e-09,3.115,130.0,130.0,6.8e-09,1.45e-08,2.8e-09,2.6e-09,,11,85,13,1,1.0,FA54-5341-327A-250430@203
