Lot_ID,Wafer_ID,Seq,Bin,X,Y,CONT,IGSS0,IGSS1,IGSSR1,VTH,BVDSS1,BVDSS2,IDSS1,IDSS2,IGSS2,IGSSR2
FA54-5341-327A-250430@203,7,24,1.00,9,8,0,0,1.00e-10,6.20e-09,3.02,130,130,7.40e-09,1.59e-08,1.00e-09,2.00e-10
FA54-5341-327A-250430@203,7,25,1.00,8,8,0,0,2.40e-09,3.40e-09,3.10,130,130,7.60e-09,1.55e-08,4.50e-09,1.80e-09
FA54-5341-327A-250430@203,7,26,1.00,7,8,0,0,3.00e-10,6.00e-10,3.05,130,130,8.80e-09,1.55e-08,8.00e-10,2.00e-10
FA54-5341-327A-250430@203,7,27,1.00,6,9,0,0,3.20e-09,3.70e-09,3.07,130,130,7.50e-09,1.66e-08,1.90e-09,2.90e-09
FA54-5341-327A-250430@203,7,28,1.00,7,9,0,0,3.80e-09,6.00e-10,3.07,130,130,7.70e-09,1.62e-08,9.00e-10,3.10e-09
FA54-5341-327A-250430@203,7,29,1.00,8,9,0,0,5.00e-10,3.50e-09,3.15,130,130,6.50e-09,1.62e-08,2.10e-09,1.00e-10
FA54-5341-327A-250430@203,7,30,1.00,9,9,0,1.00e-08,2.00e-09,6.00e-10,3.06,130,130,8.10e-09,1.50e-08,1.80e-09,3.30e-09
FA54-5341-327A-250430@203,7,31,1.00,10,9,0,0,2.30e-09,5.20e-09,3.14,130,130,7.30e-09,1.65e-08,0,3.00e-10
FA54-5341-327A-250430@203,7,32,1.00,11,9,0,2.00e-08,0,2.80e-09,3.08,130,130,9.00e-09,1.63e-08,9.00e-10,1.80e-09
FA54-5341-327A-250430@203,7,33,1.00,12,9,0.00,1.00e-08,2.30e-09,0,3.11,130,130,8.30e-09,1.72e-08,3.00e-10,3.00e-10
FA54-5341-327A-250430@203,7,34,1.00,13,9,0,1.00e-08,3.60e-09,2.00e-09,3.17,130,130,7.10e-09,1.57e-08,3.10e-09,2.10e-09
FA54-5341-327A-250430@203,7,35,1.00,14,9,0.00,0,1.00e-09,2.00e-10,3.00,130,130,7.90e-09,1.64e-08,1.80e-09,4.00e-09
FA54-5341-327A-250430@203,7,36,1.00,15,9,0,0,4.00e-10,2.60e-09,2.97,130,130,8.30e-09,1.68e-08,2.50e-09,6.30e-09
FA54-5341-327A-250430@203,7,37,1.00,16,9,0,1.00e-08,2.30e-09,4.00e-09,2.97,130,130,8.20e-09,1.54e-08,2.90e-09,5.50e-09
FA54-5341-327A-250430@203,7,38,1.00,17,10,0,0,2.40e-09,3.00e-10,2.97,129,130,8.10e-09,1.81e-08,8.00e-10,1.40e-09
FA54-5341-327A-250430@203,7,39,1.00,16,10,0,0,3.70e-09,1.60e-09,2.98,130,130,7.40e-09,1.61e-08,4.00e-10,2.50e-09
FA54-5341-327A-250430@203,7,40,1.00,15,10,0.00,0,6.00e-10,8.00e-10,3.04,129,130,7.00e-09,1.71e-08,4.80e-09,1.20e-09
FA54-5341-327A-250430@203,7,41,1.00,14,10,0,0,8.00e-10,4.30e-09,3.06,130,130,8.50e-09,1.65e-08,0,2.70e-09
FA54-5341-327A-250430@203,7,42,1.00,13,10,0,0,0,2.60e-09,3.18,130,130,8.30e-09,1.40e-08,2.80e-09,6.10e-09
FA54-5341-327A-250430@203,7,43,1.00,12,10,0,0,1.80e-09,1.10e-09,3.21,130,131,8.30e-09,1.49e-08,1.80e-09,2.00e-09
FA54-5341-327A-250430@203,7,44,1.00,11,10,0,0,4.50e-09,1.00e-10,3.10,130,130,7.70e-09,1.43e-08,2.00e-10,1.50e-09
FA54-5341-327A-250430@203,7,45,1.00,10,10,0.00,0,2.20e-09,1.00e-09,3.10,130,130,8.30e-09,1.65e-08,3.30e-09,2.00e-09
FA54-5341-327A-250430@203,7,46,1.00,9,10,0.00,0,7.00e-10,0,3.15,130,130,7.00e-09,1.58e-08,1.40e-09,1.40e-09
FA54-5341-327A-250430@203,7,47,1.00,8,10,0.00,0,1.00e-09,4.80e-09,3.13,130,130,8.00e-09,1.63e-08,2.50e-09,6.00e-09
FA54-5341-327A-250430@203,7,48,1.00,7,10,0,0,3.10e-09,0,3.09,130,130,7.50e-09,1.62e-08,1.60e-09,3.90e-09
FA54-5341-327A-250430@203,7,49,1.00,6,10,0,1.00e-08,9.00e-10,1.70e-09,3.08,130,130,7.70e-09,1.68e-08,1.40e-09,1.00e-09
FA54-5341-327A-250430@203,7,50,1.00,5,11,0,0,2.80e-09,1.40e-09,3.10,129,129,8.00e-09,1.72e-08,1.00e-10,1.90e-09
FA54-5341-327A-250430@203,7,51,1.00,6,11,0.00,0,1.50e-09,3.00e-10,3.07,130,130,7.90e-09,1.66e-08,2.40e-09,4.60e-09
FA54-5341-327A-250430@203,7,52,1.00,7,11,0,0,3.20e-09,1.40e-09,3.12,130,130,8.30e-09,1.51e-08,7.00e-10,1.90e-09
FA54-5341-327A-250430@203,7,53,1.00,8,11,0.00,0,1.10e-09,3.80e-09,3.13,130,130,7.50e-09,1.57e-08,3.70e-09,6.90e-09
FA54-5341-327A-250430@203,7,54,1.00,9,11,0,0,1.70e-09,1.30e-09,3.17,130,130,8.20e-09,1.43e-08,3.40e-09,5.20e-09
FA54-5341-327A-250430@203,7,55,1.00,10,11,0,0,2.80e-09,1.80e-09,3.21,130,131,7.50e-09,1.48e-08,1.70e-09,4.50e-09
FA54-5341-327A-250430@203,7,56,1.00,11,11,0,0,6.00e-10,7.00e-10,3.12,130,130,7.90e-09,1.53e-08,2.00e-09,1.60e-09
FA54-5341-327A-250430@203,7,57,1.00,12,11,0,0,1.70e-09,3.20e-09,3.21,130,130,7.60e-09,1.65e-08,2.10e-09,2.50e-09
FA54-5341-327A-250430@203,7,58,1.00,13,11,0,0,2.20e-09,6.00e-10,3.22,130,130,8.40e-09,1.66e-08,7.00e-10,2.00e-10
FA54-5341-327A-250430@203,7,59,1.00,14,11,0,1.00e-08,2.30e-09,1.00e-09,3.14,130,130,7.60e-09,1.62e-08,4.00e-10,5.00e-10
FA54-5341-327A-250430@203,7,60,1.00,15,11,0.00,0,9.00e-10,1.90e-09,3.07,130,130,7.70e-09,1.69e-08,1.50e-09,2.70e-09
FA54-5341-327A-250430@203,7,61,1.00,16,11,0,1.00e-08,2.60e-09,6.10e-09,2.98,130,130,9.00e-09,1.64e-08,3.50e-09,0
FA54-5341-327A-250430@203,7,62,1.00,17,11,0,0,0,3.70e-09,2.96,130,130,8.10e-09,1.72e-08,3.00e-09,7.10e-09
FA54-5341-327A-250430@203,7,63,1.00,17,12,0.00,1.00e-08,3.00e-10,1.50e-09,2.97,130,130,8.50e-09,1.78e-08,2.80e-09,1.10e-09
FA54-5341-327A-250430@203,7,64,1.00,16,12,0,0,3.80e-09,1.40e-09,2.97,130,130,7.60e-09,1.66e-08,3.10e-09,4.30e-09
FA54-5341-327A-250430@203,7,65,1.00,15,12,0,0,1.50e-09,4.80e-09,3.04,129,130,8.80e-09,1.69e-08,3.10e-09,1.00e-10
FA54-5341-327A-250430@203,7,66,1.00,14,12,0,0,1.40e-09,2.00e-09,3.07,130,130,8.40e-09,1.62e-08,3.80e-09,5.70e-09
FA54-5341-327A-250430@203,7,67,1.00,13,12,0,0,1.60e-09,3.00e-09,3.20,130,130,8.50e-09,1.54e-08,3.30e-09,7.10e-09
FA54-5341-327A-250430@203,7,68,1.00,12,12,0.00,1.00e-08,9.00e-10,4.10e-09,3.16,129,130,8.20e-09,1.72e-08,3.00e-09,2.60e-09
FA54-5341-327A-250430@203,7,69,1.00,11,12,0.00,0,4.00e-10,3.00e-09,3.11,129,130,8.30e-09,1.61e-08,1.70e-09,1.00e-09
FA54-5341-327A-250430@203,7,70,1.00,10,12,0,0,2.60e-09,1.10e-09,3.15,130,130,7.60e-09,1.55e-08,8.00e-10,2.80e-09
FA54-5341-327A-250430@203,7,71,1.00,9,12,0,0,2.00e-10,1.40e-09,3.14,130,131,7.60e-09,1.59e-08,4.70e-09,2.70e-09
FA54-5341-327A-250430@203,7,72,1.00,8,12,0,1.00e-08,4.00e-10,3.90e-09,3.21,130,130,8.10e-09,1.69e-08,1.60e-09,5.80e-09
FA54-5341-327A-250430@203,7,73,1.00,7,12,0,0,3.20e-09,1.00e-10,3.12,130,130,7.70e-09,1.67e-08,1.10e-09,3.00e-09
FA54-5341-327A-250430@203,7,74,1.00,6,12,0.00,0,2.20e-09,5.00e-09,3.05,130,130,7.90e-09,1.70e-08,2.20e-09,1.10e-09
FA54-5341-327A-250430@203,7,75,1.00,5,12,0,1.00e-08,0,4.60e-09,3.07,129,130,9.60e-09,1.76e-08,1.70e-09,1.60e-09
FA54-5341-327A-250430@203,7,76,1.00,5,13,0.00,0,0,2.40e-09,3.13,129,129,8.10e-09,1.86e-08,3.10e-09,4.60e-09
FA54-5341-327A-250430@203,7,77,1.00,6,13,0.00,0,3.10e-09,0,3.10,130,130,6.40e-09,1.60e-08,2.10e-09,3.00e-09
FA54-5341-327A-250430@203,7,78,1.00,7,13,0.00,0,1.00e-10,4.00e-09,3.12,130,130,8.30e-09,1.63e-08,2.60e-09,5.90e-09
FA54-5341-327A-250430@203,7,79,1.00,8,13,0,0,1.50e-09,1.20e-09,3.20,130,130,9.10e-09,1.55e-08,3.00e-09,1.20e-09
FA54-5341-327A-250430@203,7,80,1.00,9,13,0,0,2.90e-09,3.00e-10,3.14,130,130,8.00e-09,1.69e-08,2.00e-10,9.00e-10
FA54-5341-327A-250430@203,7,81,1.00,10,13,0,2.00e-08,5.00e-10,1.40e-09,3.14,130,130,8.60e-09,1.59e-08,4.00e-09,3.90e-09
FA54-5341-327A-250430@203,7,82,1.00,11,13,0,1.00e-08,8.00e-10,4.00e-10,3.14,130,130,8.50e-09,1.68e-08,2.60e-09,4.40e-09
FA54-5341-327A-250430@203,7,83,1.00,12,13,0,0,2.70e-09,3.00e-10,3.15,130,130,7.20e-09,1.61e-08,3.00e-09,2.30e-09
FA54-5341-327A-250430@203,7,84,1.00,13,13,0,0,2.80e-09,3.80e-09,3.21,130,130,8.80e-09,1.47e-08,3.60e-09,1.80e-09
FA54-5341-327A-250430@203,7,85,1.00,14,13,0.00,0,4.60e-09,2.30e-09,3.06,130,130,7.50e-09,1.55e-08,1.00e-10,2.90e-09
FA54-5341-327A-250430@203,7,86,1.00,15,13,0.00,1.00e-08,4.00e-10,4.80e-09,3.06,130,130,8.60e-09,1.68e-08,1.60e-09,3.90e-09
FA54-5341-327A-250430@203,7,87,1.00,16,13,0,0,3.70e-09,0,2.99,130,130,8.00e-09,1.76e-08,1.60e-09,0
FA54-5341-327A-250430@203,7,88,1.00,17,13,0.00,2.00e-08,0,8.00e-10,2.98,129,130,7.30e-09,1.75e-08,3.00e-09,1.90e-09
FA54-5341-327A-250430@203,7,89,1.00,17,14,0.00,1.00e-08,3.90e-09,1.90e-09,3.00,129,130,7.80e-09,1.74e-08,1.30e-09,1.20e-09
FA54-5341-327A-250430@203,7,90,1.00,16,14,0,1.00e-08,7.00e-10,2.70e-09,3.01,130,130,6.50e-09,1.64e-08,0,3.00e-10
FA54-5341-327A-250430@203,7,91,1.00,15,14,0,0,1.00e-09,2.00e-10,3.02,130,130,7.90e-09,1.53e-08,1.10e-09,3.40e-09
FA54-5341-327A-250430@203,7,92,1.00,14,14,0,0,7.00e-10,5.40e-09,3.04,130,130,7.10e-09,1.57e-08,1.00e-10,9.00e-10
FA54-5341-327A-250430@203,7,93,1.00,13,14,0,1.00e-08,1.90e-09,0,3.17,130,131,8.50e-09,1.41e-08,1.50e-09,1.50e-09
FA54-5341-327A-250430@203,7,94,1.00,12,14,0,0,3.00e-10,3.30e-09,3.12,130,130,7.70e-09,1.64e-08,8.00e-10,0
FA54-5341-327A-250430@203,7,95,1.00,11,14,0,0,1.20e-09,4.60e-09,3.15,130,130,8.60e-09,1.55e-08,2.10e-09,3.20e-09
FA54-5341-327A-250430@203,7,96,1.00,10,14,0,0,0,2.30e-09,3.08,130,131,7.70e-09,1.39e-08,1.90e-09,5.20e-09
FA54-5341-327A-250430@203,7,97,1.00,9,14,0.00,0,1.20e-09,1.60e-09,3.04,130,130,7.70e-09,1.48e-08,2.10e-09,4.50e-09
FA54-5341-327A-250430@203,7,98,1.00,8,14,0.00,0,6.00e-10,2.70e-09,3.19,130,130,8.80e-09,1.62e-08,1.10e-09,1.80e-09
FA54-5341-327A-250430@203,7,99,1.00,7,14,0,0,1.20e-09,4.00e-09,3.12,130,130,7.50e-09,1.59e-08,4.60e-09,0
FA54-5341-327A-250430@203,7,100,1.00,6,14,0,0,2.00e-09,3.70e-09,3.09,130,130,7.40e-09,1.64e-08,2.80e-09,6.50e-09
FA54-5341-327A-250430@203,7,101,1.00,5,14,0,0,1.80e-09,1.00e-09,3.16,128,129,7.60e-09,1.86e-08,2.50e-09,9.00e-10
FA54-5341-327A-250430@203,7,102,1.00,6,15,0,1.00e-08,9.00e-10,1.40e-09,3.16,130,130,6.60e-09,1.60e-08,5.40e-09,4.80e-09
FA54-5341-327A-250430@203,7,103,1.00,7,15,0,0,1.00e-09,1.70e-09,3.16,130,130,8.20e-09,1.40e-08,2.60e-09,4.90e-09
FA54-5341-327A-250430@203,7,104,1.00,8,15,0.00,0,1.50e-09,0,3.16,130,130,7.70e-09,1.64e-08,5.00e-10,2.40e-09
FA54-5341-327A-250430@203,7,105,1.00,9,15,0,1.00e-08,4.00e-10,1.80e-09,3.14,130,130,6.20e-09,1.59e-08,1.70e-09,1.00e-10
FA54-5341-327A-250430@203,7,106,1.00,10,15,0,0,9.00e-10,7.00e-10,3.09,130,130,8.50e-09,1.43e-08,0,2.10e-09
FA54-5341-327A-250430@203,7,107,1.00,11,15,0,1.00e-08,3.10e-09,0,3.07,130,130,7.80e-09,1.55e-08,1.40e-09,4.00e-10
FA54-5341-327A-250430@203,7,108,1.00,12,15,0,1.00e-08,1.90e-09,4.80e-09,3.16,130,131,8.40e-09,1.48e-08,5.00e-09,3.80e-09
FA54-5341-327A-250430@203,7,109,1.00,13,15,0,0,2.00e-10,1.90e-09,3.12,130,130,7.60e-09,1.51e-08,3.10e-09,2.60e-09
FA54-5341-327A-250430@203,7,110,1.00,14,15,0.00,2.00e-08,1.50e-09,3.00e-10,3.06,130,130,7.60e-09,1.48e-08,2.50e-09,6.30e-09
FA54-5341-327A-250430@203,7,111,1.00,15,15,0.00,2.00e-08,3.00e-10,4.00e-09,3.04,130,130,8.00e-09,1.51e-08,1.20e-09,1.00e-10
FA54-5341-327A-250430@203,7,112,1.00,16,15,0.00,1.00e-08,1.40e-09,1.40e-09,3.01,130,130,7.10e-09,1.62e-08,2.30e-09,2.00e-09
FA54-5341-327A-250430@203,7,113,1.00,16,16,0,0,6.00e-10,6.20e-09,3.01,130,130,7.10e-09,1.67e-08,1.40e-09,4.00e-10
FA54-5341-327A-250430@203,7,114,1.00,15,16,0.00,1.00e-08,1.00e-09,1.80e-09,3.02,130,130,8.20e-09,1.58e-08,3.00e-10,4.90e-09
FA54-5341-327A-250430@203,7,115,1.00,14,16,0,0,1.20e-09,3.00e-10,3.02,130,130,6.90e-09,1.67e-08,3.00e-10,5.00e-10
FA54-5341-327A-250430@203,7,116,1.00,13,16,0,0,1.20e-09,1.40e-09,3.05,130,130,6.50e-09,1.56e-08,2.30e-09,3.50e-09
FA54-5341-327A-250430@203,7,117,1.00,12,16,0,0,3.00e-10,2.70e-09,3.08,130,130,8.80e-09,1.49e-08,5.00e-10,9.00e-10
FA54-5341-327A-250430@203,7,118,1.00,11,16,0,0,2.00e-09,4.00e-10,3.02,130,130,7.90e-09,1.64e-08,1.50e-09,0
FA54-5341-327A-250430@203,7,119,1.00,10,16,0,0,0,4.30e-09,3.08,130,130,8.60e-09,1.58e-08,4.50e-09,2.60e-09
FA54-5341-327A-250430@203,7,120,1.00,9,16,0,0,1.50e-09,2.30e-09,3.10,130,130,7.50e-09,1.58e-08,3.60e-09,6.10e-09
FA54-5341-327A-250430@203,7,121,1.00,8,16,0,1.00e-08,2.30e-09,1.10e-09,3.14,130,130,7.20e-09,1.53e-08,2.80e-09,3.90e-09
FA54-5341-327A-250430@203,7,122,1.00,7,16,0,0,7.00e-10,2.00e-09,3.17,130,130,7.50e-09,1.62e-08,3.50e-09,0
FA54-5341-327A-250430@203,7,123,1.00,6,16,0,2.00e-08,2.30e-09,3.10e-09,3.19,129,130,7.00e-09,1.57e-08,2.00e-09,3.00e-09
FA54-5341-327A-250430@203,7,124,1.00,7,17,0,1.00e-08,3.00e-10,4.00e-10,3.13,130,130,6.70e-09,1.58e-08,2.00e-09,2.30e-09
FA54-5341-327A-250430@203,7,125,1.00,8,17,0,2.00e-08,1.40e-09,2.10e-09,3.14,130,130,8.40e-09,1.55e-08,2.50e-09,2.30e-09
FA54-5341-327A-250430@203,7,126,1.00,9,17,0.00,0,6.00e-10,3.90e-09,3.03,130,130,7.30e-09,1.51e-08,2.80e-09,7.10e-09
FA54-5341-327A-250430@203,7,127,1.00,10,17,0,1.00e-08,2.70e-09,6.00e-10,3.06,130,130,7.80e-09,1.69e-08,5.00e-10,4.00e-10
FA54-5341-327A-250430@203,7,128,1.00,11,17,0.00,1.00e-08,1.50e-09,9.00e-10,3.00,130,130,7.20e-09,1.66e-08,4.20e-09,3.10e-09
FA54-5341-327A-250430@203,7,129,1.00,12,17,0,1.00e-08,7.00e-10,4.60e-09,3.00,130,130,8.10e-09,1.60e-08,1.40e-09,4.80e-09
FA54-5341-327A-250430@203,7,130,1.00,13,17,0,0,2.20e-09,1.70e-09,3.01,130,130,7.30e-09,1.65e-08,2.00e-10,1.90e-09
FA54-5341-327A-250430@203,7,131,1.00,14,17,0,0,7.00e-10,4.10e-09,2.98,130,131,6.50e-09,1.55e-08,0,1.00e-09
FA54-5341-327A-250430@203,7,132,1.00,15,17,0,1.00e-08,5.00e-10,7.00e-10,2.99,130,130,8.70e-09,1.57e-08,1.40e-09,2.00e-09
FA54-5341-327A-250430@203,7,133,1.00,14,18,0,0,1e+03,,,,,,,,
FA54-5341-327A-250430@203,7,134,1.00,13,18,0.00,0,2.00e-10,3.90e-09,2.99,130,130,7.90e-09,1.62e-08,1.70e-09,8.00e-10
FA54-5341-327A-250430@203,7,135,1.00,12,18,0,0,0,2.90e-09,2.97,130,130,8.50e-09,1.61e-08,3.70e-09,4.50e-09
FA54-5341-327A-250430@203,7,136,1.00,11,18,0,0,2.90e-09,1.00e-10,3.00,130,130,7.60e-09,1.58e-08,2.00e-09,4.50e-09
FA54-5341-327A-250430@203,7,137,1.00,10,18,0,1.00e-08,5.00e-10,6.70e-09,3.03,130,130,7.60e-09,1.59e-08,0,1.30e-09
FA54-5341-327A-250430@203,7,138,1.00,9,18,0,1.00e-08,1.90e-09,7.00e-10,3.05,130,130,8.80e-09,1.54e-08,4.00e-10,2.90e-09
FA54-5341-327A-250430@203,7,139,1.00,8,18,0,1.00e-08,1.80e-09,1.10e-09,3.15,130,130,7.40e-09,1.68e-08,3.00e-10,1.00e-10
FA54-5341-327A-250430@203,7,140,1.00,10,19,0,1.00e-08,3.70e-09,2.10e-09,3.05,130,130,8.30e-09,1.42e-08,3.50e-09,3.80e-09
FA54-5341-327A-250430@203,7,141,1.00,11,19,0,0,3.60e-09,1.90e-09,3.01,130,130,7.90e-09,1.61e-08,2.60e-09,4.20e-09
FA54-5341-327A-250430@203,7,142,1.00,12,19,0.00,0,2.00e-10,2.10e-09,2.98,130,130,7.30e-09,1.67e-08,9.00e-10,2.40e-09
FA54-5341-327A-250430@203,8,1,1.00,11,5,0,2.00e-08,5.00e-10,4.60e-09,2.99,130,130,7.60e-09,1.48e-08,4.10e-09,2.50e-09
FA54-5341-327A-250430@203,8,2,1.00,14,6,0,0,1.90e-09,1.30e-09,2.89,130,130,8.70e-09,1.86e-08,2.70e-09,1.00e-09
FA54-5341-327A-250430@203,8,3,1.00,13,6,0,0,1.50e-09,1.30e-09,2.90,130,130,7.60e-09,1.76e-08,3.00e-10,3.00e-10
FA54-5341-327A-250430@203,8,4,1.00,12,6,0,0,1.40e-09,4.30e-09,2.91,130,130,9.00e-09,1.72e-08,1.30e-09,1.00e-10
FA54-5341-327A-250430@203,8,5,1.00,11,6,0,1.00e-08,3.50e-09,1.10e-09,2.91,130,130,8.50e-09,1.79e-08,1.80e-09,2.30e-09
FA54-5341-327A-250430@203,8,6,1.00,10,6,0,1.00e-08,3.20e-09,1.00e-09,2.92,130,130,8.20e-09,1.70e-08,2.00e-10,4.00e-09
FA54-5341-327A-250430@203,8,7,1.00,9,6,0,2.00e-08,5.00e-10,7.00e-10,2.95,130,130,9.10e-09,1.67e-08,1.00e-10,8.00e-10
FA54-5341-327A-250430@203,8,8,1.00,7,7,0,0,1.50e-09,1.80e-09,2.98,130,130,8.90e-09,1.88e-08,1.70e-09,1.00e-09
FA54-5341-327A-250430@203,8,9,1.00,8,7,0,0,2.00e-09,3.00e-10,2.98,130,130,8.10e-09,1.77e-08,2.10e-09,3.60e-09
FA54-5341-327A-250430@203,8,10,1.00,9,7,0,0,1.30e-09,1.70e-09,2.91,130,130,6.70e-09,1.60e-08,3.90e-09,4.00e-09
FA54-5341-327A-250430@203,8,11,1.00,10,7,0,1.00e-08,1.20e-09,1.40e-09,2.92,130,130,9.10e-09,1.60e-08,3.50e-09,4.30e-09
FA54-5341-327A-250430@203,8,12,1.00,11,7,0.00,0,4.50e-09,1.00e-09,2.92,130,130,8.10e-09,1.74e-08,5.00e-10,2.70e-09
FA54-5341-327A-250430@203,8,13,1.00,12,7,0,0,0,3.50e-09,2.90,130,130,9.60e-09,1.74e-08,1.40e-09,1.40e-09
FA54-5341-327A-250430@203,8,14,1.00,13,7,0,0,2.30e-09,1.00e-10,2.91,130,130,7.80e-09,1.76e-08,1.40e-09,1.00e-10
FA54-5341-327A-250430@203,8,15,1.00,14,7,0.00,0,1.60e-09,2.60e-09,2.85,130,130,8.20e-09,1.55e-08,1.30e-09,5.50e-09
FA54-5341-327A-250430@203,8,16,1.00,15,7,0.00,0,1.10e-09,2.60e-09,2.87,130,130,9.70e-09,1.79e-08,5.00e-10,8.00e-10
FA54-5341-327A-250430@203,8,17,1.00,16,8,0,0,1.00e-10,2.00e-09,2.88,130,130,9.20e-09,1.76e-08,7.00e-10,1.00e-10
FA54-5341-327A-250430@203,8,18,1.00,15,8,0,1.00e-08,0,6.00e-10,2.87,130,130,8.60e-09,1.79e-08,3.40e-09,3.80e-09
FA54-5341-327A-250430@203,8,19,1.00,14,8,0,0,3.50e-09,2.10e-09,2.86,130,130,7.00e-09,1.64e-08,3.00e-10,1.50e-09
FA54-5341-327A-250430@203,8,20,1.00,13,8,0,0,2.00e-10,1.00e-10,2.95,130,130,7.70e-09,1.85e-08,1.50e-09,5.00e-10
FA54-5341-327A-250430@203,8,21,1.00,12,8,0,0,1.30e-09,5.00e-09,2.93,129,130,9.00e-09,1.87e-08,8.00e-10,3.60e-09
FA54-5341-327A-250430@203,8,22,1.00,11,8,0,0,3.00e-10,7.00e-10,2.94,129,129,8.30e-09,1.88e-08,5.10e-09,1.10e-09
FA54-5341-327A-250430@203,8,23,1.00,10,8,0,2.00e-08,1.70e-09,2.80e-09,2.96,129,129,8.20e-09,1.76e-08,9.00e-10,2.50e-09
FA54-5341-327A-250430@203,8,24,1.00,9,8,0,1.00e-08,3.00e-10,2.20e-09,2.94,130,130,8.30e-09,1.68e-08,1.40e-09,5.20e-09
FA54-5341-327A-250430@203,8,25,1.00,8,8,0,1.00e-08,1.50e-09,2.50e-09,3.00,130,130,8.10e-09,1.50e-08,1.60e-09,5.40e-09
FA54-5341-327A-250430@203,8,26,1.00,7,8,0,2.00e-08,7.00e-10,1.10e-09,2.96,130,130,8.30e-09,1.71e-08,3.40e-09,9.00e-10
FA54-5341-327A-250430@203,8,27,1.00,6,9,0,2.00e-08,1.40e-09,5.40e-09,3.00,130,130,6.70e-09,1.68e-08,1.00e-09,3.00e-10
FA54-5341-327A-250430@203,8,28,1.00,7,9,0,0,2.10e-09,5.90e-09,2.96,130,130,7.90e-09,1.58e-08,4.80e-09,1.80e-09
FA54-5341-327A-250430@203,8,29,1.00,8,9,0,0,1.80e-09,7.00e-10,1.54,61.5,,,,,
FA54-5341-327A-250430@203,8,30,1.00,9,9,0,0,5.00e-10,2.00e-10,2.97,129,129,9.10e-09,1.55e-08,1.50e-09,5.10e-09
FA54-5341-327A-250430@203,8,31,1.00,10,9,0,0,2.30e-09,3.50e-09,2.99,129,129,8.80e-09,1.89e-08,7.00e-10,4.00e-10
FA54-5341-327A-250430@203,8,32,1.00,11,9,0,0,1.60e-09,2.00e-10,2.96,129,129,9.40e-09,1.70e-08,4.00e-10,1.80e-09
FA54-5341-327A-250430@203,8,33,1.00,12,9,0,0,6.00e-10,3.10e-09,2.95,129,130,9.50e-09,1.74e-08,4.70e-09,3.30e-09
FA54-5341-327A-250430@203,8,34,1.00,13,9,0.00,0,9.00e-10,3.30e-09,2.98,130,130,8.00e-09,1.61e-08,9.00e-10,4.60e-09
FA54-5341-327A-250430@203,8,35,1.00,14,9,0,0,2.30e-09,2.30e-09,2.89,130,130,7.40e-09,1.73e-08,1.60e-09,1.00e-09
FA54-5341-327A-250430@203,8,36,1.00,15,9,0,0,1.80e-09,1.00e-09,2.88,130,130,8.30e-09,1.66e-08,4.90e-09,5.00e-10
FA54-5341-327A-250430@203,8,37,1.00,16,9,0,0,1.70e-09,2.90e-09,2.87,130,130,8.40e-09,1.70e-08,2.60e-09,6.00e-09
FA54-5341-327A-250430@203,8,38,1.00,17,10,0,1.00e-08,1.20e-09,2.50e-09,2.90,130,130,8.80e-09,1.87e-08,1.60e-09,1.00e-10
FA54-5341-327A-250430@203,8,39,1.00,16,10,0,1.00e-08,2.00e-10,2.70e-09,2.89,130,130,9.30e-09,1.72e-08,2.70e-09,4.20e-09
FA54-5341-327A-250430@203,8,40,1.00,15,10,0,0,4.00e-10,5.00e-10,2.89,130,130,8.60e-09,1.87e-08,2.00e-09,1.00e-10
FA54-5341-327A-250430@203,8,41,1.00,14,10,0,0,0,2.50e-09,2.93,130,130,8.10e-09,1.63e-08,5.30e-09,1.00e-09
FA54-5341-327A-250430@203,8,42,1.00,13,10,0.00,0,4.00e-10,3.00e-09,3.01,130,130,8.30e-09,1.63e-08,4.30e-09,8.50e-09
FA54-5341-327A-250430@203,8,43,1.00,12,10,0,1.00e-08,1.40e-09,2.20e-09,3.02,130,130,7.90e-09,1.74e-08,3.90e-09,2.90e-09
FA54-5341-327A-250430@203,8,44,1.00,11,10,0,0,2.00e-09,6.00e-09,2.99,129,130,9.10e-09,1.70e-08,2.80e-09,1.00e-10
FA54-5341-327A-250430@203,8,45,1.00,10,10,0,2.00e-08,1.60e-09,3.00e-09,3.05,129,129,8.20e-09,1.82e-08,2.60e-09,2.40e-09
FA54-5341-327A-250430@203,8,46,1.00,9,10,0.00,1.00e-08,7.00e-10,2.50e-09,3.02,129,129,8.20e-09,1.71e-08,4.90e-09,1.40e-09
FA54-5341-327A-250430@203,8,47,1.00,8,10,0,0,4.00e-09,3.00e-10,3.05,129,129,8.00e-09,1.78e-08,1.60e-09,3.10e-09
FA54-5341-327A-250430@203,8,48,1.00,7,10,0,0,3.00e-10,4.90e-09,3.02,130,130,7.70e-09,1.71e-08,1.60e-09,5.00e-10
FA54-5341-327A-250430@203,8,49,1.00,6,10,0,1.00e-08,3.00e-10,1.30e-09,3.00,130,130,8.20e-09,1.55e-08,7.00e-10,2.90e-09
FA54-5341-327A-250430@203,8,50,1.00,5,11,0,0,1.60e-09,1.90e-09,3.07,130,130,8.70e-09,1.96e-08,3.40e-09,2.00e-09
